date_month,account_name,account_code,account_id,account_type,account_class,source_relation,net_amount
2025-06-01,BMO Business,100,ee053c0a-ebdc-4d02-bb9c-b58baef1b572,BANK,ASSET,"",99006.34999999998
2025-06-01,Business American Express,,3e2f5871-9eca-46a6-899a-4417043ab5ae,BANK,ASSET,"",-37.420000000003256
2025-06-01,Computer Hardware,110,4ff74dc8-82ac-42ad-8a65-0582792fa195,FIXED,ASSET,"",13162.3
2025-06-01,Computer Hardware -Accumulated,115,2de52e27-a979-4725-ab95-ea606288e4bd,FIXED,ASSET,"",-214
2025-06-01,Dividends Declared/Paid,1005,bc5948ad-72b7-4e3e-b66b-faefe4f86bfa,EQUITY,EQUITY,"",30000
2025-06-01,Furniture & Fixtures,120,57f1a37e-2981-433c-b2e9-779744f10b0e,FIXED,ASSET,"",280.98
2025-06-01,Furniture & Fixtures - Accumulated,125,e350c254-d177-433f-b630-53b71cf54edf,FIXED,ASSET,"",-28
2025-06-01,Historical Adjustment,840,bfd1e9fa-956e-4336-abd0-5db94daa4409,CURRLIAB,LIABILITY,"",0
2025-06-01,Income Tax Payable,830,fd2e481e-3933-4ef9-81bc-0c8500ba031e,CURRLIAB,LIABILITY,"",45000
2025-06-01,Loan,900,77292b82-c6b8-4a42-b686-7e9ea86e6956,TERMLIAB,LIABILITY,"",0
2025-06-01,Office Equipment,710,528c3dbb-2867-4fbf-ab80-bf2e2022c248,FIXED,ASSET,"",2225.58
2025-06-01,Owner A Drawings,880,3d047457-230f-46a4-9320-74f5b7772859,CURRLIAB,LIABILITY,"",166652.21
2025-06-01,Owner A Share Capital,970,5c88f9a4-3e6c-443f-84e4-14dd7d5fc504,EQUITY,EQUITY,"",-10
2025-06-01,Retained Earnings,,,,EQUITY,"",-502151.8899999992
2025-06-01,Rounding,860,76b7b132-eb28-4faa-b453-bc814428827b,CURRLIAB,LIABILITY,"",0.7500000000000009
2025-06-01,Sales Tax,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,CURRLIAB,LIABILITY,"",2605.4399999999987
2025-06-01,Wealthsimple Investments,640,c5960fa0-020e-490b-92a0-58fc98643beb,CURRENT,ASSET,"",85000
2025-07-01,Accounts Payable,800,2279e376-30cc-40d0-8715-21ae95286fb3,CURRLIAB,LIABILITY,"",-88.45999999999148
2025-07-01,Accounts Receivable,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,CURRENT,ASSET,"",60596.160000000156
2025-07-01,Accrued Liabilites,802,324b4c38-4428-4913-8e27-2db5c96c83a0,CURRLIAB,LIABILITY,"",-2000
2025-07-01,BMO Business,100,ee053c0a-ebdc-4d02-bb9c-b58baef1b572,BANK,ASSET,"",99006.35
2025-07-01,Business American Express,,3e2f5871-9eca-46a6-899a-4417043ab5ae,BANK,ASSET,"",-37.420000000004705
2025-07-01,Computer Hardware,110,4ff74dc8-82ac-42ad-8a65-0582792fa195,FIXED,ASSET,"",13162.299999999997
2025-07-01,Computer Hardware -Accumulated,115,2de52e27-a979-4725-ab95-ea606288e4bd,FIXED,ASSET,"",-214
2025-07-01,Dividends Declared/Paid,1005,bc5948ad-72b7-4e3e-b66b-faefe4f86bfa,EQUITY,EQUITY,"",30000
2025-07-01,Furniture & Fixtures,120,57f1a37e-2981-433c-b2e9-779744f10b0e,FIXED,ASSET,"",280.98
2025-07-01,Furniture & Fixtures - Accumulated,125,e350c254-d177-433f-b630-53b71cf54edf,FIXED,ASSET,"",-28
2025-07-01,Historical Adjustment,840,bfd1e9fa-956e-4336-abd0-5db94daa4409,CURRLIAB,LIABILITY,"",0
2025-07-01,Income Tax Payable,830,fd2e481e-3933-4ef9-81bc-0c8500ba031e,CURRLIAB,LIABILITY,"",45000
2025-07-01,Loan,900,77292b82-c6b8-4a42-b686-7e9ea86e6956,TERMLIAB,LIABILITY,"",0
2025-07-01,Office Equipment,710,528c3dbb-2867-4fbf-ab80-bf2e2022c248,FIXED,ASSET,"",2225.58
2025-07-01,Owner A Drawings,880,3d047457-230f-46a4-9320-74f5b7772859,CURRLIAB,LIABILITY,"",166652.20999999996
2025-07-01,Owner A Share Capital,970,5c88f9a4-3e6c-443f-84e4-14dd7d5fc504,EQUITY,EQUITY,"",-10
2025-07-01,Retained Earnings,,,,EQUITY,"",-502151.8899999996
2025-07-01,Rounding,860,76b7b132-eb28-4faa-b453-bc814428827b,CURRLIAB,LIABILITY,"",0.7499999999999998
2025-07-01,Sales Tax,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,CURRLIAB,LIABILITY,"",2605.4399999999982
2025-07-01,Wealthsimple Investments,640,c5960fa0-020e-490b-92a0-58fc98643beb,CURRENT,ASSET,"",85000
2025-08-01,Accounts Payable,800,2279e376-30cc-40d0-8715-21ae95286fb3,CURRLIAB,LIABILITY,"",-88.45999999997339
2025-08-01,Accounts Receivable,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,CURRENT,ASSET,"",60596.16000000001
2025-08-01,Accrued Liabilites,802,324b4c38-4428-4913-8e27-2db5c96c83a0,CURRLIAB,LIABILITY,"",-2000
2025-08-01,BMO Business,100,ee053c0a-ebdc-4d02-bb9c-b58baef1b572,BANK,ASSET,"",99006.34999999992
2025-08-01,Business American Express,,3e2f5871-9eca-46a6-899a-4417043ab5ae,BANK,ASSET,"",-37.4199999999999
2025-08-01,Computer Hardware,110,4ff74dc8-82ac-42ad-8a65-0582792fa195,FIXED,ASSET,"",13162.3
2025-08-01,Computer Hardware -Accumulated,115,2de52e27-a979-4725-ab95-ea606288e4bd,FIXED,ASSET,"",-214
2025-08-01,Dividends Declared/Paid,1005,bc5948ad-72b7-4e3e-b66b-faefe4f86bfa,EQUITY,EQUITY,"",30000
2025-08-01,Furniture & Fixtures,120,57f1a37e-2981-433c-b2e9-779744f10b0e,FIXED,ASSET,"",280.98
2025-08-01,Furniture & Fixtures - Accumulated,125,e350c254-d177-433f-b630-53b71cf54edf,FIXED,ASSET,"",-28
2025-08-01,Historical Adjustment,840,bfd1e9fa-956e-4336-abd0-5db94daa4409,CURRLIAB,LIABILITY,"",0
2025-08-01,Income Tax Payable,830,fd2e481e-3933-4ef9-81bc-0c8500ba031e,CURRLIAB,LIABILITY,"",45000
2025-08-01,Loan,900,77292b82-c6b8-4a42-b686-7e9ea86e6956,TERMLIAB,LIABILITY,"",0
2025-08-01,Office Equipment,710,528c3dbb-2867-4fbf-ab80-bf2e2022c248,FIXED,ASSET,"",2225.58
2025-08-01,Owner A Drawings,880,3d047457-230f-46a4-9320-74f5b7772859,CURRLIAB,LIABILITY,"",166652.21
2025-08-01,Owner A Share Capital,970,5c88f9a4-3e6c-443f-84e4-14dd7d5fc504,EQUITY,EQUITY,"",-10
2025-08-01,Retained Earnings,,,,EQUITY,"",-502151.88999999943
2025-08-01,Rounding,860,76b7b132-eb28-4faa-b453-bc814428827b,CURRLIAB,LIABILITY,"",0.7500000000000004
2025-08-01,Sales Tax,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,CURRLIAB,LIABILITY,"",2605.4399999999987
2025-08-01,Wealthsimple Investments,640,c5960fa0-020e-490b-92a0-58fc98643beb,CURRENT,ASSET,"",85000
2025-09-01,Accounts Payable,800,2279e376-30cc-40d0-8715-21ae95286fb3,CURRLIAB,LIABILITY,"",-88.46000000000791
2025-09-01,Accounts Receivable,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,CURRENT,ASSET,"",60596.160000000054
2025-09-01,Accrued Liabilites,802,324b4c38-4428-4913-8e27-2db5c96c83a0,CURRLIAB,LIABILITY,"",-2000
2025-09-01,BMO Business,100,ee053c0a-ebdc-4d02-bb9c-b58baef1b572,BANK,ASSET,"",99006.34999999995
2025-09-01,Business American Express,,3e2f5871-9eca-46a6-899a-4417043ab5ae,BANK,ASSET,"",-37.41999999999501
2025-09-01,Computer Hardware,110,4ff74dc8-82ac-42ad-8a65-0582792fa195,FIXED,ASSET,"",13162.299999999997
2025-09-01,Computer Hardware -Accumulated,115,2de52e27-a979-4725-ab95-ea606288e4bd,FIXED,ASSET,"",-214
2025-09-01,Dividends Declared/Paid,1005,bc5948ad-72b7-4e3e-b66b-faefe4f86bfa,EQUITY,EQUITY,"",30000
2025-09-01,Furniture & Fixtures,120,57f1a37e-2981-433c-b2e9-779744f10b0e,FIXED,ASSET,"",280.98
2025-09-01,Furniture & Fixtures - Accumulated,125,e350c254-d177-433f-b630-53b71cf54edf,FIXED,ASSET,"",-28
2025-09-01,Historical Adjustment,840,bfd1e9fa-956e-4336-abd0-5db94daa4409,CURRLIAB,LIABILITY,"",0
2025-09-01,Income Tax Payable,830,fd2e481e-3933-4ef9-81bc-0c8500ba031e,CURRLIAB,LIABILITY,"",45000
2025-09-01,Loan,900,77292b82-c6b8-4a42-b686-7e9ea86e6956,TERMLIAB,LIABILITY,"",0
2025-09-01,Office Equipment,710,528c3dbb-2867-4fbf-ab80-bf2e2022c248,FIXED,ASSET,"",2225.58
2025-09-01,Owner A Drawings,880,3d047457-230f-46a4-9320-74f5b7772859,CURRLIAB,LIABILITY,"",166652.20999999996
2025-09-01,Owner A Share Capital,970,5c88f9a4-3e6c-443f-84e4-14dd7d5fc504,EQUITY,EQUITY,"",-10
2025-09-01,Retained Earnings,,,,EQUITY,"",-502151.8899999995
2025-09-01,Rounding,860,76b7b132-eb28-4faa-b453-bc814428827b,CURRLIAB,LIABILITY,"",0.7499999999999998
2025-09-01,Sales Tax,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,CURRLIAB,LIABILITY,"",2605.44
2025-09-01,Wealthsimple Investments,640,c5960fa0-020e-490b-92a0-58fc98643beb,CURRENT,ASSET,"",85000
2025-10-01,Accounts Payable,800,2279e376-30cc-40d0-8715-21ae95286fb3,CURRLIAB,LIABILITY,"",-88.45999999996549
2025-10-01,Accounts Receivable,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,CURRENT,ASSET,"",60596.15999999996
2025-10-01,Accrued Liabilites,802,324b4c38-4428-4913-8e27-2db5c96c83a0,CURRLIAB,LIABILITY,"",-2000
2025-10-01,BMO Business,100,ee053c0a-ebdc-4d02-bb9c-b58baef1b572,BANK,ASSET,"",99006.34999999998
2025-10-01,Business American Express,,3e2f5871-9eca-46a6-899a-4417043ab5ae,BANK,ASSET,"",-37.42000000000181
2025-10-01,Computer Hardware,110,4ff74dc8-82ac-42ad-8a65-0582792fa195,FIXED,ASSET,"",13162.3
2025-10-01,Computer Hardware -Accumulated,115,2de52e27-a979-4725-ab95-ea606288e4bd,FIXED,ASSET,"",-214
2025-10-01,Dividends Declared/Paid,1005,bc5948ad-72b7-4e3e-b66b-faefe4f86bfa,EQUITY,EQUITY,"",30000
2025-10-01,Furniture & Fixtures,120,57f1a37e-2981-433c-b2e9-779744f10b0e,FIXED,ASSET,"",280.98
2025-10-01,Furniture & Fixtures - Accumulated,125,e350c254-d177-433f-b630-53b71cf54edf,FIXED,ASSET,"",-28
2025-10-01,Historical Adjustment,840,bfd1e9fa-956e-4336-abd0-5db94daa4409,CURRLIAB,LIABILITY,"",0
2025-10-01,Income Tax Payable,830,fd2e481e-3933-4ef9-81bc-0c8500ba031e,CURRLIAB,LIABILITY,"",45000
2025-10-01,Loan,900,77292b82-c6b8-4a42-b686-7e9ea86e6956,TERMLIAB,LIABILITY,"",0
2025-10-01,Office Equipment,710,528c3dbb-2867-4fbf-ab80-bf2e2022c248,FIXED,ASSET,"",2225.58
2025-10-01,Owner A Drawings,880,3d047457-230f-46a4-9320-74f5b7772859,CURRLIAB,LIABILITY,"",166652.21
2025-10-01,Owner A Share Capital,970,5c88f9a4-3e6c-443f-84e4-14dd7d5fc504,EQUITY,EQUITY,"",-10
2025-10-01,Retained Earnings,,,,EQUITY,"",-502151.8899999995
2025-10-01,Rounding,860,76b7b132-eb28-4faa-b453-bc814428827b,CURRLIAB,LIABILITY,"",0.7500000000000004
2025-10-01,Sales Tax,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,CURRLIAB,LIABILITY,"",2605.4399999999982
2025-10-01,Wealthsimple Investments,640,c5960fa0-020e-490b-92a0-58fc98643beb,CURRENT,ASSET,"",85000
2025-11-01,Accounts Payable,800,2279e376-30cc-40d0-8715-21ae95286fb3,CURRLIAB,LIABILITY,"",-88.4599999999972
2025-11-01,Accounts Receivable,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,CURRENT,ASSET,"",60596.16000000007
2025-11-01,Accrued Liabilites,802,324b4c38-4428-4913-8e27-2db5c96c83a0,CURRLIAB,LIABILITY,"",-2000
2025-11-01,BMO Business,100,ee053c0a-ebdc-4d02-bb9c-b58baef1b572,BANK,ASSET,"",99006.35
2025-11-01,Business American Express,,3e2f5871-9eca-46a6-899a-4417043ab5ae,BANK,ASSET,"",-37.41999999999727
2025-11-01,Computer Hardware,110,4ff74dc8-82ac-42ad-8a65-0582792fa195,FIXED,ASSET,"",13162.299999999997
2025-11-01,Computer Hardware -Accumulated,115,2de52e27-a979-4725-ab95-ea606288e4bd,FIXED,ASSET,"",-214
2025-11-01,Dividends Declared/Paid,1005,bc5948ad-72b7-4e3e-b66b-faefe4f86bfa,EQUITY,EQUITY,"",30000
2025-11-01,Furniture & Fixtures,120,57f1a37e-2981-433c-b2e9-779744f10b0e,FIXED,ASSET,"",280.98
2025-11-01,Furniture & Fixtures - Accumulated,125,e350c254-d177-433f-b630-53b71cf54edf,FIXED,ASSET,"",-28
2025-11-01,Historical Adjustment,840,bfd1e9fa-956e-4336-abd0-5db94daa4409,CURRLIAB,LIABILITY,"",0
2025-11-01,Income Tax Payable,830,fd2e481e-3933-4ef9-81bc-0c8500ba031e,CURRLIAB,LIABILITY,"",45000
2025-11-01,Loan,900,77292b82-c6b8-4a42-b686-7e9ea86e6956,TERMLIAB,LIABILITY,"",0
2025-11-01,Office Equipment,710,528c3dbb-2867-4fbf-ab80-bf2e2022c248,FIXED,ASSET,"",2225.58
2025-11-01,Owner A Drawings,880,3d047457-230f-46a4-9320-74f5b7772859,CURRLIAB,LIABILITY,"",166652.20999999996
2025-11-01,Owner A Share Capital,970,5c88f9a4-3e6c-443f-84e4-14dd7d5fc504,EQUITY,EQUITY,"",-10
2025-11-01,Retained Earnings,,,,EQUITY,"",-502151.88999999984
2025-11-01,Rounding,860,76b7b132-eb28-4faa-b453-bc814428827b,CURRLIAB,LIABILITY,"",0.7500000000000002
2025-11-01,Sales Tax,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,CURRLIAB,LIABILITY,"",2605.44
2025-11-01,Wealthsimple Investments,640,c5960fa0-020e-490b-92a0-58fc98643beb,CURRENT,ASSET,"",85000
2025-12-01,Accounts Payable,800,2279e376-30cc-40d0-8715-21ae95286fb3,CURRLIAB,LIABILITY,"",-88.45999999997085
2025-12-01,Accounts Receivable,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,CURRENT,ASSET,"",60596.16000000001
2025-12-01,Accrued Liabilites,802,324b4c38-4428-4913-8e27-2db5c96c83a0,CURRLIAB,LIABILITY,"",-2000
2025-12-01,BMO Business,100,ee053c0a-ebdc-4d02-bb9c-b58baef1b572,BANK,ASSET,"",99006.34999999996
2025-12-01,Business American Express,,3e2f5871-9eca-46a6-899a-4417043ab5ae,BANK,ASSET,"",-37.42000000000031
2025-12-01,Computer Hardware,110,4ff74dc8-82ac-42ad-8a65-0582792fa195,FIXED,ASSET,"",13162.3
2025-12-01,Computer Hardware -Accumulated,115,2de52e27-a979-4725-ab95-ea606288e4bd,FIXED,ASSET,"",-214
2025-12-01,Dividends Declared/Paid,1005,bc5948ad-72b7-4e3e-b66b-faefe4f86bfa,EQUITY,EQUITY,"",30000
2025-12-01,Furniture & Fixtures,120,57f1a37e-2981-433c-b2e9-779744f10b0e,FIXED,ASSET,"",280.98
2025-12-01,Furniture & Fixtures - Accumulated,125,e350c254-d177-433f-b630-53b71cf54edf,FIXED,ASSET,"",-28
2025-12-01,Historical Adjustment,840,bfd1e9fa-956e-4336-abd0-5db94daa4409,CURRLIAB,LIABILITY,"",0
2025-12-01,Income Tax Payable,830,fd2e481e-3933-4ef9-81bc-0c8500ba031e,CURRLIAB,LIABILITY,"",45000
2025-12-01,Loan,900,77292b82-c6b8-4a42-b686-7e9ea86e6956,TERMLIAB,LIABILITY,"",0
2025-12-01,Office Equipment,710,528c3dbb-2867-4fbf-ab80-bf2e2022c248,FIXED,ASSET,"",2225.58
2025-12-01,Owner A Drawings,880,3d047457-230f-46a4-9320-74f5b7772859,CURRLIAB,LIABILITY,"",166652.21
2025-12-01,Owner A Share Capital,970,5c88f9a4-3e6c-443f-84e4-14dd7d5fc504,EQUITY,EQUITY,"",-10
2025-12-01,Retained Earnings,,,,EQUITY,"",-502151.88999999984
2025-12-01,Rounding,860,76b7b132-eb28-4faa-b453-bc814428827b,CURRLIAB,LIABILITY,"",0.7500000000000009
2025-12-01,Sales Tax,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,CURRLIAB,LIABILITY,"",2605.4399999999982
2025-12-01,Wealthsimple Investments,640,c5960fa0-020e-490b-92a0-58fc98643beb,CURRENT,ASSET,"",85000
